transaction_id,user_id,amount,location,time,transaction_type,device,previous_fraud,fraud
13251,21030,9979.67,Tokyo,2024-05-04 17:13:14.758875,Purchase,POS,0,1
13252,20332,2389.32,London,2020-05-23 12:55:51.442711,Withdrawal,Mobile,0,0
13253,37442,7914.95,Dubai,2021-12-23 02:01:35.089900,Transfer,Mobile,0,0
13254,22338,5882.04,Miami,2022-09-30 11:49:33.385508,Transfer,POS,0,0
13255,19321,298.21,San Francisco,2023-03-15 17:56:01.557997,Bill Payment,POS,0,0
13256,49300,5916.45,Tokyo,2022-10-26 13:30:18.615370,Transfer,Crypto Wallet,0,0
13257,41015,3812.22,Chicago,2024-02-29 10:44:15.939270,Bill Payment,Web,0,0
13258,17958,8558.48,Chicago,2022-10-29 07:36:11.714107,Deposit,POS,0,0
13259,10696,7698.73,New York,2023-05-11 06:55:10.341502,Deposit,Crypto Wallet,0,0
13260,10667,8310.45,Las Vegas,2022-05-20 12:05:34.795556,Deposit,Crypto Wallet,0,1
13261,3009,5583.62,Las Vegas,2021-03-16 02:16:03.807277,Withdrawal,Mobile,0,1
13262,17818,5487.69,Moscow,2023-01-05 20:52:48.755452,Deposit,ATM,0,1
13263,26110,4034.82,London,2022-03-04 23:58:49.380047,Purchase,Mobile,0,0
13264,12346,293.24,Las Vegas,2021-11-01 22:07:56.874625,Withdrawal,Web,0,0
13265,22904,243.79,Las Vegas,2020-08-02 17:12:45.153026,Transfer,Crypto Wallet,0,0
13266,21309,5796.97,London,2021-04-19 11:39:14.851503,Bill Payment,Crypto Wallet,0,0
13267,8933,5952.9,Los Angeles,2024-08-09 05:06:13.238851,Bill Payment,ATM,1,0
13268,4625,4070.87,Tokyo,2025-02-02 05:44:33.126379,Purchase,Crypto Wallet,0,0
13269,37845,1195.25,Dubai,2022-12-16 21:57:38.558862,Deposit,Mobile,0,1
13270,9739,1569.76,Los Angeles,2024-06-03 23:18:05.636594,Purchase,Web,0,0
13271,46266,7220.73,Tokyo,2023-08-31 13:47:59.622912,Bill Payment,Web,0,0
13272,2809,5482.84,Tokyo,2023-04-10 00:33:31.122758,Bill Payment,Crypto Wallet,0,1
13273,26708,3232.57,Miami,2020-12-21 12:23:01.668720,Deposit,Web,0,0
13274,38097,5670.43,Tokyo,2022-06-29 06:59:31.336230,Transfer,POS,0,1
13275,6466,5468.53,Miami,2023-11-22 23:46:01.675471,Deposit,POS,0,1
13276,15824,8012.2,Tokyo,2021-04-08 09:01:19.441821,Purchase,Crypto Wallet,0,1
13277,19995,5580.8,Tokyo,2021-02-17 18:45:28.150075,Withdrawal,POS,0,1
13278,22445,7627.59,Miami,2021-07-03 17:55:36.094112,Withdrawal,ATM,0,1
13279,30868,122.87,Los Angeles,2025-02-04 14:13:10.230493,Deposit,Crypto Wallet,0,0
13280,8859,2067.96,Los Angeles,2022-10-24 05:37:08.633466,Deposit,ATM,0,0
13281,24228,5119.76,New York,2024-11-28 12:05:52.413884,Bill Payment,Mobile,0,0
13282,15005,9924.96,Dubai,2024-03-24 20:05:40.981444,Bill Payment,Crypto Wallet,0,1
13283,6121,2896.47,Los Angeles,2021-09-08 01:26:34.672193,Withdrawal,POS,0,1
13284,3800,7607.73,Las Vegas,2021-06-21 06:14:39.892502,Withdrawal,ATM,0,0
13285,33923,4471.12,Tokyo,2021-06-12 02:16:00.022092,Transfer,ATM,0,0
13286,37192,8303.93,Moscow,2022-01-05 08:53:24.514932,Purchase,POS,0,1
13287,14760,1779.31,San Francisco,2021-11-25 08:39:08.176270,Bill Payment,Web,0,0
13288,17947,6626.55,Las Vegas,2020-05-14 18:18:30.327234,Bill Payment,POS,0,1
13289,19810,4415.41,Los Angeles,2020-10-11 19:33:45.070832,Withdrawal,Crypto Wallet,0,0
13290,4674,7933.32,Tokyo,2021-08-16 13:25:45.819432,Withdrawal,Web,0,1
13291,10267,4361.43,Chicago,2022-07-02 12:02:57.159439,Purchase,Crypto Wallet,0,0
13292,25072,6407.13,Las Vegas,2024-07-11 12:57:00.929543,Withdrawal,Crypto Wallet,0,1
13293,49816,6165.41,New York,2023-11-27 08:01:34.730445,Transfer,Web,0,0
13294,43221,6295.5,London,2025-03-01 17:13:02.698088,Purchase,POS,0,1
13295,15702,4820.8,Tokyo,2021-07-07 15:32:21.617382,Deposit,ATM,0,0
13296,21668,8408.26,Tokyo,2022-09-06 03:54:36.057267,Bill Payment,ATM,0,1
13297,28708,6349.85,Los Angeles,2022-02-18 15:56:14.404270,Transfer,ATM,0,1
13298,26354,3910.69,San Francisco,2022-10-14 06:27:52.771886,Purchase,Web,0,0
13299,3947,984.99,Miami,2023-04-24 14:28:54.922096,Withdrawal,Crypto Wallet,0,0
13300,12842,5365.11,Las Vegas,2024-03-11 02:21:42.544999,Deposit,ATM,0,0
13301,16924,5980.56,Chicago,2020-03-11 04:51:40.778728,Transfer,POS,0,1
13302,24131,8973.05,London,2021-03-16 04:30:10.099437,Bill Payment,POS,0,1
13303,14241,6362.56,Miami,2024-09-02 05:39:38.028107,Purchase,ATM,0,1
13304,22394,5771.51,Las Vegas,2021-04-30 03:59:38.200425,Bill Payment,POS,0,0
13305,7453,4110.43,Miami,2020-06-29 03:17:10.570413,Purchase,ATM,0,1
13306,40431,7514.74,Chicago,2022-06-02 21:26:58.414989,Bill Payment,Web,0,0
13307,40395,1173.9,Dubai,2022-03-21 00:43:04.497803,Withdrawal,ATM,1,1
13308,18625,7385.32,Los Angeles,2020-12-12 17:42:24.492673,Purchase,Crypto Wallet,0,0
13309,10585,6847.34,Miami,2020-07-13 08:27:59.304630,Purchase,POS,0,1
13310,32012,72.65,New York,2023-08-22 12:35:18.800791,Deposit,ATM,0,0
13311,1396,2823.56,Las Vegas,2022-01-30 07:45:57.322549,Deposit,Web,0,0
13312,37065,1989.33,San Francisco,2023-11-16 22:30:48.991032,Deposit,Mobile,0,0
13313,8972,3816.47,New York,2022-09-11 23:05:18.204645,Transfer,POS,0,0
13314,2794,4354.95,Chicago,2023-03-30 07:25:29.412801,Transfer,Web,0,0
13315,36503,9174.96,Tokyo,2021-06-29 12:48:03.445873,Deposit,Crypto Wallet,0,0
13316,1510,254.75,Las Vegas,2020-05-17 20:37:22.838173,Deposit,Web,0,0
13317,18801,9375.07,Moscow,2021-06-08 18:15:02.282553,Purchase,Crypto Wallet,0,1
13318,20480,4441.97,San Francisco,2024-03-24 23:41:23.819589,Transfer,Mobile,0,0
13319,34634,9534.12,Dubai,2021-09-08 18:30:59.274819,Deposit,POS,0,1
13320,29444,1231.48,Dubai,2023-01-05 02:28:57.368499,Bill Payment,Mobile,0,1
13321,29944,2657.09,Moscow,2023-11-07 20:00:43.760597,Bill Payment,POS,0,1
13322,32563,1476.44,Moscow,2020-08-30 11:07:16.861928,Withdrawal,Mobile,0,0
13323,2808,263.86,New York,2024-05-27 00:58:52.070591,Purchase,Mobile,0,1
13324,37560,9549.61,Dubai,2025-02-20 16:01:47.099725,Transfer,Web,0,1
13325,37635,4988.34,Dubai,2020-04-02 15:26:22.337715,Deposit,Mobile,0,0
13326,41386,4221.24,Miami,2020-01-14 12:37:37.549872,Purchase,POS,0,0
13327,5897,9192.33,Chicago,2024-06-21 00:42:30.811560,Deposit,Web,1,0
13328,36735,953.57,Miami,2022-06-19 04:51:32.501852,Transfer,Crypto Wallet,0,1
13329,45806,6148.0,London,2021-09-07 16:07:07.126331,Deposit,Web,0,0
13330,47087,3528.85,Chicago,2021-06-04 00:47:14.164725,Deposit,ATM,0,1
13331,27928,4186.24,San Francisco,2021-04-14 17:32:00.979374,Transfer,Crypto Wallet,0,0
13332,14096,4678.87,San Francisco,2020-09-25 06:15:08.435462,Bill Payment,Web,0,0
13333,32534,5471.46,New York,2022-05-29 18:14:08.447280,Deposit,Crypto Wallet,0,1
13334,21557,2216.82,San Francisco,2024-06-23 14:15:41.389117,Bill Payment,POS,0,0
13335,23124,1753.56,Miami,2021-05-16 00:06:42.510731,Transfer,POS,0,1
13336,38320,2122.75,New York,2023-02-10 04:35:22.164930,Transfer,Mobile,0,0
13337,38424,7942.91,San Francisco,2025-02-05 06:41:58.563861,Purchase,Crypto Wallet,0,0
13338,26401,833.21,Las Vegas,2020-08-11 18:58:58.387382,Deposit,Web,0,0
13339,12321,1311.98,San Francisco,2021-12-27 07:54:20.490962,Withdrawal,ATM,0,0
13340,27457,8598.31,Miami,2021-11-24 15:35:11.309383,Withdrawal,Web,0,0
13341,25459,2604.58,London,2023-08-12 03:57:26.410020,Purchase,POS,1,0
13342,12722,3980.86,Moscow,2024-11-25 13:24:16.068407,Bill Payment,ATM,0,1
13343,4615,1472.69,Los Angeles,2025-01-03 03:16:04.186261,Deposit,ATM,0,1
13344,9019,9855.5,Los Angeles,2020-08-30 06:47:13.869848,Bill Payment,Mobile,0,0
13345,49730,406.0,San Francisco,2021-08-18 06:21:53.745762,Purchase,ATM,0,0
13346,29990,4515.2,Miami,2024-07-05 13:16:18.142276,Deposit,Crypto Wallet,0,0
13347,42654,3511.34,Dubai,2022-12-19 18:11:51.824487,Transfer,ATM,0,0
13348,6468,9343.43,London,2024-07-09 02:16:43.221255,Transfer,ATM,0,1
13349,22749,7261.31,Tokyo,2021-07-26 13:36:21.167587,Bill Payment,Web,0,1
13350,29458,2285.49,Tokyo,2021-09-04 06:55:53.014793,Transfer,Mobile,0,0
13351,8633,8337.27,Moscow,2022-11-17 01:46:00.730909,Deposit,Mobile,0,1
13352,7843,2367.53,San Francisco,2023-08-13 08:04:28.391891,Deposit,Crypto Wallet,0,0
13353,47375,5963.3,Moscow,2021-05-01 04:01:55.863755,Withdrawal,Crypto Wallet,0,1
13354,31164,3899.7,Dubai,2021-03-23 15:47:43.679759,Bill Payment,ATM,0,1
13355,10300,2482.19,San Francisco,2021-12-28 00:38:25.297478,Bill Payment,Web,0,1
13356,47425,771.02,Dubai,2023-10-09 04:44:23.928231,Deposit,Web,0,1
13357,5168,3971.57,London,2021-09-24 11:15:24.963928,Transfer,Mobile,0,0
13358,9353,280.45,Dubai,2020-07-16 06:44:18.921801,Transfer,POS,0,1
13359,1157,2310.0,London,2021-10-15 13:40:01.676440,Withdrawal,ATM,1,1
13360,13708,9293.66,Las Vegas,2023-08-08 04:02:12.414621,Transfer,Crypto Wallet,1,1
13361,22465,9998.1,Las Vegas,2024-08-08 21:39:49.103077,Bill Payment,Mobile,0,1
13362,43341,7075.04,London,2020-02-15 07:01:26.582724,Bill Payment,Crypto Wallet,0,1
13363,25777,7598.94,Los Angeles,2023-03-16 08:33:08.882646,Deposit,Web,0,1
13364,41424,1910.48,Dubai,2024-04-20 12:51:35.061780,Withdrawal,Crypto Wallet,0,1
13365,31659,3940.65,Miami,2021-09-15 09:07:29.982722,Bill Payment,Mobile,0,0
13366,22597,9999.59,Miami,2021-03-05 10:25:49.154935,Transfer,Crypto Wallet,0,1
13367,49964,4581.26,Miami,2023-11-11 17:35:15.644446,Bill Payment,ATM,0,0
13368,2718,3969.79,Las Vegas,2022-07-17 16:02:54.799404,Deposit,Crypto Wallet,0,0
13369,28564,3734.03,London,2023-04-04 15:21:20.440035,Bill Payment,POS,0,0
13370,17797,9128.66,New York,2023-09-14 20:10:18.157795,Transfer,ATM,0,1
13371,44062,7585.23,Miami,2021-09-12 10:18:58.929095,Transfer,Crypto Wallet,1,1
13372,1027,1309.91,Miami,2024-10-16 16:41:24.835204,Bill Payment,Web,0,0
13373,39642,4597.24,Miami,2025-01-09 11:34:20.721145,Deposit,Web,0,0
13374,47520,6714.14,Moscow,2020-04-04 17:16:09.636161,Withdrawal,Web,0,1
13375,5651,8350.41,Moscow,2020-04-15 06:05:33.373191,Transfer,POS,0,0
13376,24273,3097.97,New York,2022-08-08 18:53:23.781038,Deposit,POS,0,0
13377,20363,5392.06,San Francisco,2024-08-18 11:56:37.017520,Purchase,Web,0,1
13378,8265,74.11,London,2022-01-30 01:03:48.078642,Transfer,Crypto Wallet,0,1
13379,26469,926.19,Tokyo,2020-01-04 12:27:43.534709,Deposit,POS,0,0
13380,17370,5800.71,Dubai,2022-03-19 19:19:00.788588,Purchase,POS,0,1
13381,26481,4045.61,Las Vegas,2023-09-10 18:28:06.095286,Deposit,Web,0,0
13382,23438,4987.35,New York,2021-06-05 23:51:31.352500,Deposit,Mobile,0,0
13383,12370,2492.12,San Francisco,2024-04-01 17:59:04.948827,Transfer,Crypto Wallet,0,0
13384,30087,6522.05,Las Vegas,2023-12-11 19:13:05.017023,Purchase,Crypto Wallet,0,1
13385,21635,9640.54,Chicago,2023-01-07 02:05:50.158932,Transfer,Crypto Wallet,0,1
13386,24537,238.47,Miami,2020-01-07 09:43:39.699584,Purchase,ATM,0,0
13387,36522,6103.53,Moscow,2020-06-01 10:10:54.316829,Withdrawal,ATM,0,1
13388,26404,7619.36,Chicago,2024-11-25 23:00:17.553696,Withdrawal,Mobile,0,1
13389,4826,7536.3,Moscow,2023-06-27 05:44:31.786165,Transfer,ATM,0,1
13390,1523,6710.43,Tokyo,2022-09-05 18:00:59.018362,Bill Payment,Crypto Wallet,0,0
13391,27801,1143.28,Las Vegas,2021-10-14 06:38:32.936388,Withdrawal,Mobile,0,0
13392,24655,1408.47,Las Vegas,2022-06-25 09:49:24.888734,Bill Payment,Web,0,0
13393,33255,7509.01,Tokyo,2020-01-24 04:47:15.275048,Deposit,ATM,0,0
13394,13812,1506.9,Dubai,2020-11-14 18:59:05.962005,Purchase,Crypto Wallet,0,0
13395,10720,5122.5,Dubai,2022-01-14 08:23:05.644361,Bill Payment,POS,0,1
13396,33484,7378.89,Chicago,2020-04-04 04:33:50.698599,Withdrawal,Web,0,0
13397,43965,4609.29,London,2023-12-29 18:21:49.499570,Deposit,Web,0,0
13398,22211,1402.27,San Francisco,2022-08-03 03:38:23.140842,Withdrawal,Web,0,1
13399,5244,9324.01,Las Vegas,2024-06-07 13:16:24.116980,Bill Payment,POS,0,0
13400,27290,8981.49,Las Vegas,2024-05-10 06:24:50.453994,Bill Payment,Crypto Wallet,0,1
13401,6900,7.83,London,2025-02-27 15:54:56.428429,Withdrawal,ATM,0,0
13402,27413,7488.06,Los Angeles,2023-07-28 05:52:03.105539,Deposit,Web,1,1
13403,35750,5880.68,Miami,2020-09-21 11:14:53.485417,Withdrawal,Crypto Wallet,0,1
13404,34187,4983.53,San Francisco,2020-03-16 09:25:04.642284,Purchase,ATM,1,0
13405,1868,2596.86,London,2020-12-18 09:34:49.089923,Purchase,ATM,0,0
13406,42259,6291.74,Moscow,2023-12-12 00:12:54.834032,Transfer,Mobile,0,0
13407,43234,9340.1,Dubai,2020-12-04 02:04:04.665767,Purchase,Crypto Wallet,0,0
13408,43496,1723.0,Chicago,2021-01-08 17:02:05.585336,Deposit,Web,0,0
13409,36436,5460.7,Los Angeles,2023-07-21 23:34:32.273459,Bill Payment,ATM,0,1
13410,46093,3822.23,Los Angeles,2020-02-28 09:57:12.635297,Deposit,POS,0,0
13411,22547,1394.54,San Francisco,2022-10-21 11:50:14.709461,Deposit,POS,0,0
13412,8378,8002.45,Dubai,2021-11-21 01:42:24.645582,Withdrawal,Mobile,0,1
13413,48844,3283.28,Los Angeles,2024-06-27 04:16:31.146650,Bill Payment,POS,0,1
13414,2788,7912.32,London,2023-05-05 15:48:13.865849,Deposit,ATM,0,1
13415,49126,4764.99,London,2022-09-11 01:12:49.921192,Bill Payment,ATM,0,1
13416,30597,3788.08,Los Angeles,2021-05-29 16:30:57.178992,Deposit,POS,0,0
13417,33701,8945.88,London,2024-11-14 02:26:49.289129,Withdrawal,Crypto Wallet,0,1
13418,33425,7513.33,Tokyo,2020-10-13 18:25:10.545540,Transfer,Web,0,0
13419,36088,1164.71,San Francisco,2021-08-25 11:32:54.339453,Withdrawal,Web,0,0
13420,47454,6369.81,Moscow,2022-01-08 13:06:31.999246,Transfer,ATM,0,0
13421,37708,8140.06,Moscow,2022-06-13 03:36:59.417834,Withdrawal,Mobile,0,1
13422,9079,3153.01,Tokyo,2020-03-19 23:56:31.641018,Bill Payment,ATM,0,0
13423,17810,1752.42,Tokyo,2024-10-15 15:21:59.400874,Bill Payment,Web,0,0
13424,48329,6287.74,Miami,2021-02-21 18:13:07.634202,Bill Payment,POS,0,1
13425,19850,7486.2,Las Vegas,2024-09-04 22:54:01.238452,Deposit,ATM,0,0
13426,9779,9590.85,Tokyo,2022-10-05 16:59:32.795594,Deposit,Web,0,1
13427,43061,8371.18,London,2023-04-26 16:38:26.942677,Bill Payment,Crypto Wallet,0,1
13428,12283,8167.71,Las Vegas,2024-05-06 18:47:17.635402,Purchase,Web,0,1
13429,17382,9449.73,Miami,2020-02-04 22:07:12.179698,Purchase,POS,0,1
13430,36347,8700.51,Tokyo,2020-04-10 22:32:31.732893,Bill Payment,POS,0,1
13431,13736,7123.79,London,2023-06-04 17:24:39.127017,Purchase,POS,0,1
13432,48533,8554.71,Moscow,2020-07-01 06:28:51.946535,Transfer,ATM,0,1
13433,48691,1824.78,Chicago,2020-09-15 02:27:26.182672,Withdrawal,ATM,0,1
13434,6298,4145.37,Miami,2020-09-30 15:51:28.497934,Withdrawal,Web,0,0
13435,18112,3137.09,Miami,2023-10-02 11:39:42.785610,Withdrawal,POS,0,0
13436,10553,3675.44,London,2024-09-17 10:30:41.732664,Deposit,Web,0,0
13437,31409,7032.51,London,2020-10-21 00:27:56.672011,Bill Payment,Mobile,0,1
13438,46265,9963.4,Chicago,2021-09-09 06:05:20.122744,Bill Payment,ATM,0,1
13439,21638,3191.18,London,2024-03-03 10:25:12.293968,Withdrawal,Mobile,0,0
13440,22512,6064.81,New York,2020-08-02 15:55:26.734691,Withdrawal,POS,0,0
13441,41935,9041.83,Tokyo,2021-04-21 13:25:26.899191,Withdrawal,Mobile,0,0
13442,38021,9873.76,Miami,2023-01-31 06:31:09.285489,Transfer,ATM,0,0
13443,5637,314.47,San Francisco,2020-06-06 20:40:39.274879,Transfer,ATM,0,0
13444,46272,4267.47,New York,2021-02-13 21:30:07.715533,Withdrawal,Web,0,0
13445,32445,1757.81,San Francisco,2023-04-21 18:33:22.303093,Transfer,Web,0,0
13446,28066,9613.93,Miami,2024-08-09 01:10:02.922338,Bill Payment,Crypto Wallet,0,1
13447,6891,4147.85,Dubai,2022-07-30 13:14:25.057267,Bill Payment,Web,0,1
13448,39972,3888.77,Tokyo,2021-09-09 20:04:10.909390,Bill Payment,Web,0,0
13449,2869,2760.12,London,2021-01-20 01:13:41.978807,Transfer,POS,0,0
13450,33831,5489.45,Las Vegas,2020-11-05 09:32:03.476625,Withdrawal,Web,0,1
13451,34805,7818.69,San Francisco,2021-10-19 05:50:12.231615,Withdrawal,Crypto Wallet,0,0
13452,14782,8644.42,Miami,2022-09-24 00:14:03.566987,Bill Payment,ATM,0,1
13453,15169,3320.63,Los Angeles,2023-08-11 01:05:02.465548,Bill Payment,POS,0,0
13454,27529,4618.78,London,2020-08-07 04:23:55.586219,Deposit,POS,0,0
13455,36140,1765.08,Chicago,2024-05-05 01:15:00.290251,Withdrawal,Crypto Wallet,0,1
13456,11066,1380.41,Miami,2023-08-04 11:25:26.102793,Bill Payment,Mobile,0,0
13457,9807,5286.68,Chicago,2023-03-10 04:56:37.075247,Purchase,Web,0,1
13458,8239,4995.87,San Francisco,2022-10-18 23:57:07.865229,Transfer,Crypto Wallet,0,0
13459,33036,2922.59,New York,2021-12-10 00:08:35.882380,Transfer,ATM,0,1
13460,48684,3955.87,Dubai,2022-07-26 01:17:23.437935,Deposit,Crypto Wallet,0,1
13461,40600,6830.18,Chicago,2021-07-13 21:37:09.551715,Purchase,POS,0,1
13462,26776,6747.38,Los Angeles,2022-12-09 20:24:13.785226,Withdrawal,ATM,0,0
13463,46030,1523.97,Los Angeles,2024-01-10 19:57:31.844732,Bill Payment,Crypto Wallet,0,0
13464,9059,6561.33,Miami,2023-01-25 00:22:08.082567,Purchase,POS,0,1
13465,45649,7363.37,Dubai,2023-08-08 20:32:37.689234,Deposit,ATM,0,1
13466,40285,2258.35,Las Vegas,2021-09-15 01:24:10.963062,Bill Payment,Crypto Wallet,0,1
13467,38498,9983.7,Las Vegas,2023-04-22 08:56:55.341915,Purchase,ATM,0,0
13468,44883,7994.56,New York,2023-09-16 10:50:27.970249,Bill Payment,POS,0,1
13469,19457,8368.18,Tokyo,2022-10-27 22:19:55.111143,Purchase,ATM,1,1
13470,22534,8462.03,San Francisco,2023-12-20 09:23:36.332546,Deposit,Mobile,0,1
13471,1861,3321.34,San Francisco,2022-10-29 00:36:11.612162,Purchase,Mobile,0,1
13472,2440,2558.98,London,2020-03-26 05:27:41.683864,Withdrawal,ATM,0,0
13473,47791,7191.86,Dubai,2023-10-20 13:07:15.337749,Purchase,Web,0,1
13474,44177,4798.02,Chicago,2020-06-25 21:31:43.420965,Withdrawal,Crypto Wallet,0,0
13475,49498,5756.1,Dubai,2023-03-22 17:35:47.964471,Bill Payment,Crypto Wallet,0,1
13476,34024,6968.41,London,2021-01-21 17:57:27.585046,Withdrawal,POS,0,0
13477,24130,5072.14,New York,2020-03-26 03:50:24.914293,Transfer,POS,0,1
13478,6491,3518.17,New York,2020-12-10 04:33:29.119411,Transfer,Mobile,0,0
13479,3844,4507.6,Tokyo,2021-04-20 19:23:27.901007,Withdrawal,ATM,0,0
13480,23119,8290.95,London,2022-05-28 22:49:20.184005,Purchase,POS,1,1
13481,43050,2152.72,Miami,2020-11-21 03:32:25.064292,Deposit,Crypto Wallet,0,1
13482,23931,9635.71,Los Angeles,2025-02-07 10:43:59.268410,Bill Payment,POS,0,1
13483,45930,6089.35,Las Vegas,2020-05-28 21:47:46.632717,Deposit,ATM,0,1
13484,27685,3544.72,Chicago,2024-10-30 02:56:10.862766,Bill Payment,ATM,0,1
13485,17765,5494.69,Miami,2022-08-03 13:43:04.932003,Bill Payment,Mobile,0,1
13486,23967,7757.59,London,2022-08-13 00:39:28.814015,Withdrawal,ATM,0,1
13487,31165,5890.87,Moscow,2023-11-18 13:28:48.971829,Transfer,POS,0,1
13488,26196,8704.05,Miami,2023-05-07 12:37:53.122538,Purchase,ATM,0,1
13489,19240,9420.88,Miami,2025-01-04 19:31:33.123961,Purchase,Web,0,0
13490,11280,1273.91,Miami,2020-05-20 16:39:16.466177,Bill Payment,Web,0,0
13491,26788,1160.51,New York,2024-06-26 06:15:34.360831,Purchase,Crypto Wallet,0,0
13492,4424,2478.29,London,2021-11-30 07:39:54.670684,Deposit,Mobile,1,0
13493,28685,6471.74,London,2020-02-09 08:46:53.338936,Deposit,Web,0,1
13494,4225,8590.35,San Francisco,2020-02-24 02:35:19.902230,Deposit,Web,0,1
13495,46600,4164.4,Chicago,2024-02-07 05:27:54.697385,Bill Payment,Web,0,0
13496,44173,3537.11,Las Vegas,2023-02-07 05:05:24.988153,Purchase,ATM,0,0
13497,38035,6837.81,Miami,2020-08-23 22:52:35.980075,Bill Payment,Web,0,1
13498,1936,9736.66,Los Angeles,2020-05-25 01:38:11.274452,Purchase,POS,0,1
13499,47974,4483.02,Miami,2021-04-15 09:13:47.437964,Purchase,ATM,0,0
13500,25527,8624.47,Los Angeles,2024-12-08 14:12:18.307248,Purchase,ATM,0,1
13501,9969,1728.11,Dubai,2024-03-11 00:03:18.030922,Transfer,Mobile,0,0
13502,8156,8733.49,Chicago,2020-05-12 05:20:26.281159,Withdrawal,Web,0,0
13503,24132,8867.53,Los Angeles,2025-01-10 11:31:26.860077,Transfer,Mobile,0,1
13504,9146,1459.99,New York,2024-10-09 15:53:02.983436,Deposit,Mobile,0,0
13505,5422,8446.1,Miami,2020-09-01 18:49:45.911834,Bill Payment,ATM,0,1
13506,20054,7212.79,London,2021-06-19 20:23:27.705006,Transfer,Web,0,0
13507,9226,7713.47,Chicago,2023-08-15 15:21:01.352938,Deposit,Mobile,0,1
13508,28072,1548.35,San Francisco,2020-11-21 19:53:24.132297,Transfer,ATM,0,0
13509,21903,7310.9,Los Angeles,2024-06-08 19:24:52.359788,Transfer,Mobile,0,1
13510,20613,8169.54,Tokyo,2022-07-30 22:45:53.352711,Bill Payment,Web,0,1
13511,30902,6427.2,Chicago,2021-04-15 11:55:00.522965,Withdrawal,Web,0,1
13512,15903,9577.05,San Francisco,2024-11-22 17:13:22.278837,Withdrawal,ATM,0,1
13513,11472,3788.25,New York,2021-01-06 14:41:02.488532,Transfer,Crypto Wallet,0,0
13514,45534,8752.13,Dubai,2020-05-31 02:30:36.696150,Bill Payment,Crypto Wallet,0,0
13515,13984,5346.46,Chicago,2020-07-07 06:17:37.071539,Deposit,Crypto Wallet,0,1
13516,19826,772.33,Tokyo,2020-09-18 21:41:24.073478,Bill Payment,Web,0,0
13517,35538,6212.79,Miami,2021-07-15 15:09:51.849752,Withdrawal,Web,0,1
13518,10842,7473.71,Moscow,2023-07-09 04:57:36.126930,Deposit,ATM,0,1
13519,38841,6512.46,Los Angeles,2023-03-05 07:21:50.692890,Withdrawal,Crypto Wallet,0,1
13520,11293,3990.96,Dubai,2022-04-18 16:13:27.933378,Bill Payment,Web,0,1
13521,2997,5915.35,Dubai,2022-05-02 15:46:15.726035,Bill Payment,ATM,0,0
13522,8214,5188.54,Miami,2022-12-20 00:27:23.491518,Transfer,POS,0,1
13523,48769,7135.64,Las Vegas,2023-02-10 06:20:54.546011,Deposit,Mobile,0,0
13524,17833,1559.49,San Francisco,2021-12-07 22:53:12.839014,Transfer,Web,0,0
13525,27587,7863.64,Dubai,2020-01-30 10:54:57.451238,Withdrawal,Web,0,1
13526,10377,6825.86,San Francisco,2023-11-04 21:34:29.123144,Withdrawal,Mobile,0,1
13527,3658,2126.42,London,2024-11-18 17:42:59.548452,Transfer,ATM,0,0
13528,15416,9483.16,New York,2020-03-31 13:04:18.395986,Deposit,Web,0,0
13529,34726,5170.78,London,2022-09-18 23:02:56.783724,Withdrawal,Crypto Wallet,0,1
13530,26376,1957.76,San Francisco,2023-05-04 04:24:38.166395,Withdrawal,Crypto Wallet,0,1
13531,46388,585.3,Moscow,2021-12-17 05:52:34.791098,Bill Payment,ATM,0,1
13532,42416,5001.42,New York,2024-12-09 17:54:18.964451,Withdrawal,Crypto Wallet,0,0
13533,11627,5567.7,Dubai,2021-01-24 22:08:07.841747,Deposit,Crypto Wallet,0,1
13534,11041,4175.24,Chicago,2023-08-07 17:23:54.871208,Deposit,POS,0,0
13535,40834,561.52,Chicago,2021-07-27 07:41:14.067056,Withdrawal,Crypto Wallet,0,0
13536,45354,9699.54,San Francisco,2023-02-28 06:14:07.370600,Withdrawal,Mobile,0,0
13537,45323,7985.42,Los Angeles,2022-05-19 00:32:46.858493,Deposit,Crypto Wallet,0,1
13538,24520,2035.54,Miami,2024-11-13 21:08:22.970472,Purchase,POS,0,0
13539,29871,1242.05,San Francisco,2024-10-05 15:00:49.720061,Withdrawal,Web,0,0
13540,32627,6499.22,Chicago,2023-05-20 04:54:17.203665,Purchase,POS,1,1
13541,45381,4307.83,Moscow,2022-06-09 07:15:19.400430,Transfer,POS,0,1
13542,44216,7958.76,Chicago,2021-11-20 12:50:26.324801,Purchase,POS,0,1
13543,29241,3770.56,New York,2024-04-07 17:40:37.461536,Deposit,POS,0,0
13544,41372,9880.34,Miami,2020-06-14 18:34:01.037426,Bill Payment,Mobile,0,1
13545,31326,5443.15,San Francisco,2022-01-25 12:52:53.332457,Deposit,Crypto Wallet,0,1
