Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
CUST1989,26.04,Male,Book,Books,547.58,Chicago,M,Black,Fall,4.4,Yes,Express,Yes,Yes,26.0,PayPal,Monthly
CUST1990,39.57,Male,Book,Books,254.02,Phoenix,S,Green,Fall,3.6,No,Standard,No,No,17.0,Debit Card,Quarterly
CUST1991,23.15,Female,T-shirt,Electronics,23.14,Houston,L,Black,Summer,3.0,Yes,Overnight,No,Yes,27.0,Cash,Weekly
CUST1992,43.45,Female,Shoes,Books,914.31,New York,L,White,Summer,2.5,Yes,Express,Yes,Yes,31.0,Credit Card,Monthly
CUST1993,39.22,Female,Smartphone,Accessories,805.35,Los Angeles,L,Red,Spring,3.9,Yes,Standard,No,No,1.0,PayPal,Weekly
CUST1994,67.48,Female,Book,Apparel,794.34,Chicago,S,Blue,Summer,3.2,No,Overnight,Yes,No,3.0,Debit Card,Monthly
CUST1995,19.7,Male,Smartphone,Apparel,90.99,Chicago,L,Green,Fall,4.1,No,Express,Yes,Yes,20.0,Debit Card,Quarterly
CUST1996,37.27,Male,Laptop,Footwear,68.12,New York,S,White,Fall,2.2,Yes,Standard,No,Yes,41.0,Cash,Quarterly
CUST1997,41.06,Female,Headphones,Apparel,150.08,Los Angeles,M,Green,Winter,2.1,Yes,Standard,Yes,Yes,29.0,PayPal,Monthly
CUST1998,67.43,Male,Laptop,Accessories,164.54,Phoenix,M,White,Fall,3.3,Yes,Overnight,Yes,Yes,23.0,Credit Card,Monthly
CUST1999,62.48,Female,T-shirt,Electronics,816.14,Los Angeles,M,Black,Winter,3.4,Yes,Standard,No,Yes,10.0,PayPal,Weekly
CUST2000,23.17,Male,Smartphone,Electronics,537.14,Houston,S,Black,Fall,4.7,No,Standard,Yes,No,3.0,PayPal,Quarterly
CUST2001,53.66,Female,Smartphone,Electronics,481.3,Houston,S,Blue,Summer,1.8,No,Express,Yes,No,21.0,Credit Card,Monthly
CUST2002,46.31,Female,Shoes,Apparel,925.09,Los Angeles,M,Black,Fall,2.4,No,Express,No,No,46.0,Debit Card,Weekly
CUST2003,68.85,Male,Smartphone,Books,633.41,Houston,XL,Green,Spring,2.5,No,Express,Yes,No,21.0,Debit Card,Monthly
CUST2004,36.65,Male,Smartphone,Apparel,34.64,Chicago,XL,Red,Summer,2.7,No,Express,No,Yes,20.0,PayPal,Quarterly
CUST2005,38.7,Male,Smartphone,Apparel,854.24,Los Angeles,M,White,Summer,4.8,No,Overnight,Yes,Yes,49.0,Debit Card,Quarterly
CUST2006,27.87,Male,Laptop,Books,793.7,New York,S,White,Spring,1.5,No,Standard,No,No,25.0,Cash,Weekly
CUST2007,24.35,Female,Smartphone,Apparel,435.24,Chicago,M,Black,Summer,1.3,Yes,Overnight,Yes,No,27.0,Credit Card,Quarterly
CUST2008,62.1,Female,Shoes,Footwear,808.24,Phoenix,L,Red,Fall,3.2,No,Express,No,No,28.0,Credit Card,Weekly
CUST2009,41.65,Male,Headphones,Apparel,776.98,Chicago,XL,Black,Spring,1.0,Yes,Standard,Yes,Yes,28.0,Credit Card,Monthly
CUST2010,52.46,Female,Smartphone,Accessories,405.45,Phoenix,L,White,Fall,2.3,No,Express,No,No,9.0,Debit Card,Weekly
CUST2011,51.37,Male,Smartphone,Footwear,171.69,Phoenix,S,Red,Fall,3.3,Yes,Overnight,Yes,Yes,13.0,PayPal,Monthly
CUST2012,49.05,Female,Bag,Electronics,622.97,Phoenix,XL,Green,Summer,1.3,Yes,Standard,No,No,38.0,Cash,Quarterly
CUST2013,19.11,Female,Headphones,Accessories,486.01,Phoenix,S,Green,Fall,4.1,No,Overnight,No,No,19.0,PayPal,Quarterly
CUST2014,58.91,Male,Headphones,Apparel,588.42,Chicago,M,Blue,Fall,2.0,Yes,Standard,No,Yes,48.0,Debit Card,Quarterly
CUST2015,30.67,Male,Laptop,Footwear,698.87,Phoenix,XL,Red,Summer,2.1,No,Standard,No,Yes,12.0,Credit Card,Weekly
CUST2016,24.55,Female,Book,Footwear,976.26,Houston,L,Red,Winter,2.4,No,Standard,Yes,No,7.0,Credit Card,Weekly
CUST2017,47.36,Male,Bag,Electronics,745.93,Chicago,M,Green,Fall,4.0,No,Overnight,Yes,Yes,26.0,Credit Card,Monthly
CUST2018,21.57,Male,Laptop,Accessories,835.34,Chicago,L,Green,Winter,1.7,Yes,Standard,Yes,Yes,14.0,Credit Card,Monthly
CUST2019,57.79,Male,Shoes,Footwear,934.13,Houston,S,Black,Summer,2.5,No,Express,Yes,No,7.0,PayPal,Weekly
CUST2020,28.77,Male,Bag,Accessories,781.86,Houston,XL,Black,Fall,2.3,Yes,Express,Yes,Yes,46.0,Debit Card,Weekly
CUST2021,29.23,Male,Book,Apparel,559.67,Los Angeles,L,Blue,Summer,1.4,No,Express,No,Yes,29.0,PayPal,Weekly
CUST2022,63.22,Female,Book,Books,460.56,Chicago,XL,Green,Fall,4.3,Yes,Overnight,No,Yes,9.0,Cash,Quarterly
CUST2023,35.09,Female,T-shirt,Books,325.6,Chicago,M,Green,Fall,4.3,No,Overnight,No,No,15.0,Credit Card,Quarterly
CUST2024,25.67,Female,Headphones,Apparel,372.03,Chicago,M,White,Fall,3.8,No,Express,No,Yes,12.0,Credit Card,Quarterly
CUST2025,64.83,Female,Laptop,Apparel,900.47,Chicago,M,Blue,Winter,4.0,No,Express,Yes,Yes,28.0,Debit Card,Quarterly
CUST2026,18.15,Female,T-shirt,Electronics,41.2,Los Angeles,L,Black,Fall,3.4,No,Express,Yes,No,2.0,PayPal,Quarterly
CUST2027,62.64,Male,Shoes,Accessories,192.14,Chicago,XL,Black,Winter,2.4,Yes,Express,No,No,26.0,PayPal,Quarterly
CUST2028,25.52,Male,T-shirt,Electronics,573.08,Chicago,M,Green,Spring,1.4,Yes,Overnight,No,Yes,34.0,Cash,Weekly
CUST2029,24.76,Male,Headphones,Footwear,22.04,New York,M,White,Fall,2.7,Yes,Standard,Yes,Yes,7.0,Debit Card,Weekly
CUST2030,31.03,Male,T-shirt,Apparel,666.26,Chicago,S,White,Spring,3.6,No,Standard,Yes,Yes,2.0,Cash,Quarterly
CUST2031,27.07,Male,Smartphone,Electronics,375.67,Phoenix,M,Green,Summer,2.4,No,Standard,No,No,48.0,Debit Card,Monthly
CUST2032,52.37,Female,Headphones,Books,342.03,New York,XL,White,Spring,4.7,Yes,Standard,Yes,Yes,4.0,Credit Card,Quarterly
CUST2033,19.34,Male,Book,Apparel,750.98,Houston,L,White,Fall,3.8,No,Express,Yes,Yes,33.0,PayPal,Monthly
CUST2034,18.77,Female,T-shirt,Footwear,12.4,Phoenix,L,White,Winter,4.7,No,Overnight,No,No,49.0,Credit Card,Weekly
CUST2035,59.08,Female,Shoes,Accessories,318.59,Phoenix,S,Green,Spring,1.1,Yes,Express,No,No,32.0,Credit Card,Quarterly
CUST2036,30.37,Female,Smartphone,Electronics,466.16,Phoenix,S,Green,Spring,2.6,No,Express,No,Yes,25.0,Credit Card,Monthly
CUST2037,34.84,Male,T-shirt,Accessories,138.41,Los Angeles,XL,Green,Fall,2.2,Yes,Standard,No,No,4.0,Cash,Monthly
CUST2038,27.06,Female,Shoes,Books,100.5,Phoenix,XL,Green,Winter,1.4,No,Overnight,Yes,No,19.0,Cash,Weekly
CUST2039,20.72,Male,Shoes,Electronics,522.91,Los Angeles,S,Black,Fall,1.9,No,Overnight,Yes,Yes,14.0,Cash,Weekly
CUST2040,56.57,Male,Bag,Apparel,767.29,Chicago,XL,White,Summer,4.4,Yes,Express,Yes,No,16.0,Credit Card,Monthly
CUST2041,45.36,Female,Shoes,Footwear,594.92,Chicago,S,Red,Winter,4.7,Yes,Overnight,No,Yes,42.0,PayPal,Quarterly
CUST2042,56.77,Female,Laptop,Footwear,476.06,Phoenix,M,White,Fall,1.9,No,Express,Yes,Yes,36.0,Debit Card,Weekly
CUST2043,42.76,Female,Bag,Accessories,555.82,Houston,S,Red,Winter,4.0,Yes,Overnight,No,No,33.0,PayPal,Quarterly
CUST2044,58.46,Female,Bag,Footwear,553.85,Chicago,S,White,Winter,3.9,No,Overnight,Yes,Yes,8.0,Cash,Monthly
CUST2045,44.69,Male,Laptop,Apparel,762.78,Los Angeles,S,Red,Summer,1.0,No,Standard,No,Yes,11.0,Credit Card,Quarterly
CUST2046,23.67,Male,Shoes,Footwear,124.15,Phoenix,L,White,Spring,4.4,Yes,Standard,Yes,Yes,0.0,Debit Card,Weekly
CUST2047,44.2,Male,T-shirt,Books,811.78,Chicago,M,Green,Fall,3.9,No,Overnight,No,No,38.0,PayPal,Monthly
CUST2048,67.16,Female,T-shirt,Accessories,787.22,Houston,S,Red,Winter,2.0,Yes,Express,No,No,43.0,PayPal,Monthly
CUST2049,20.25,Male,Book,Apparel,639.89,Chicago,S,Red,Fall,3.0,No,Standard,No,Yes,23.0,Credit Card,Weekly
CUST2050,58.73,Male,Laptop,Accessories,249.81,New York,M,Black,Winter,3.0,No,Overnight,Yes,Yes,24.0,Cash,Weekly
CUST2051,63.08,Male,Book,Books,539.4,Phoenix,M,Green,Summer,4.7,No,Standard,Yes,No,4.0,PayPal,Weekly
CUST2052,45.12,Male,T-shirt,Apparel,428.51,Phoenix,XL,White,Fall,1.6,Yes,Express,Yes,Yes,3.0,Debit Card,Weekly
CUST2053,41.82,Male,Bag,Apparel,43.74,Los Angeles,XL,Red,Fall,1.9,Yes,Overnight,No,Yes,2.0,Debit Card,Quarterly
CUST2054,68.13,Female,T-shirt,Apparel,111.04,Los Angeles,S,Red,Winter,1.5,No,Overnight,Yes,Yes,9.0,Debit Card,Quarterly
CUST2055,21.16,Male,Laptop,Electronics,939.35,Los Angeles,S,Red,Spring,4.5,No,Overnight,No,No,48.0,PayPal,Weekly
CUST2056,42.91,Male,Headphones,Apparel,666.5,New York,L,Blue,Winter,2.9,No,Overnight,No,Yes,22.0,PayPal,Weekly
CUST2057,38.88,Male,Smartphone,Electronics,998.41,Phoenix,L,Green,Fall,3.0,Yes,Overnight,No,No,24.0,Cash,Weekly
CUST2058,53.68,Female,Shoes,Footwear,697.43,Chicago,L,Black,Fall,4.2,Yes,Express,Yes,No,14.0,Cash,Weekly
CUST2059,43.49,Female,Headphones,Accessories,816.61,Phoenix,S,White,Summer,4.5,Yes,Overnight,Yes,No,44.0,Credit Card,Weekly
CUST2060,65.3,Male,Bag,Apparel,999.28,Houston,L,Red,Fall,4.8,No,Standard,Yes,Yes,25.0,Cash,Monthly
CUST2061,21.82,Male,Bag,Electronics,284.26,Los Angeles,M,Black,Summer,5.0,Yes,Standard,No,No,14.0,PayPal,Monthly
CUST2062,22.2,Male,Book,Apparel,850.49,Phoenix,XL,White,Winter,1.8,No,Express,Yes,Yes,8.0,PayPal,Quarterly
CUST2063,49.63,Female,T-shirt,Electronics,981.4,Houston,M,White,Spring,4.8,No,Standard,No,Yes,23.0,Credit Card,Monthly
CUST2064,21.42,Male,Headphones,Footwear,975.25,Los Angeles,M,Black,Fall,3.7,No,Standard,No,Yes,13.0,Debit Card,Weekly
CUST2065,32.3,Male,Shoes,Books,366.97,Phoenix,S,White,Spring,1.9,Yes,Standard,No,No,27.0,Credit Card,Weekly
CUST2066,50.92,Female,Smartphone,Apparel,500.8,Phoenix,S,White,Winter,4.3,Yes,Express,No,No,21.0,Debit Card,Quarterly
CUST2067,46.51,Male,Headphones,Electronics,739.94,Phoenix,XL,Black,Spring,1.4,No,Express,No,Yes,50.0,Debit Card,Weekly
CUST2068,34.91,Female,Bag,Footwear,409.84,Phoenix,S,Red,Summer,3.1,No,Express,No,Yes,11.0,PayPal,Quarterly
CUST2069,69.72,Female,Shoes,Electronics,31.02,Chicago,L,Black,Spring,2.8,Yes,Express,Yes,No,39.0,Cash,Monthly
CUST2070,45.59,Male,Headphones,Electronics,288.73,New York,XL,Red,Summer,4.5,Yes,Overnight,Yes,Yes,41.0,Credit Card,Quarterly
CUST2071,41.59,Male,Shoes,Footwear,188.85,Los Angeles,M,Green,Spring,4.5,Yes,Standard,Yes,Yes,49.0,PayPal,Quarterly
CUST2072,49.48,Female,Headphones,Apparel,97.61,Los Angeles,M,Green,Summer,4.3,No,Standard,No,Yes,7.0,Debit Card,Monthly
CUST2073,23.16,Female,T-shirt,Books,141.74,New York,S,White,Summer,3.6,No,Overnight,Yes,No,49.0,Cash,Weekly
CUST2074,54.49,Female,T-shirt,Footwear,527.33,New York,L,Red,Winter,3.3,Yes,Express,No,Yes,27.0,Credit Card,Monthly
CUST2075,62.35,Female,Laptop,Electronics,601.55,Phoenix,M,Red,Fall,1.9,No,Standard,No,Yes,33.0,Cash,Weekly
CUST2076,51.85,Male,Shoes,Footwear,104.62,Houston,XL,White,Winter,4.8,No,Overnight,Yes,No,18.0,Debit Card,Quarterly
CUST2077,57.99,Female,Bag,Electronics,117.81,Los Angeles,S,White,Winter,2.2,No,Overnight,No,Yes,13.0,Cash,Quarterly
CUST2078,55.48,Male,Book,Accessories,974.77,New York,XL,Black,Winter,2.8,Yes,Overnight,Yes,No,22.0,Debit Card,Weekly
CUST2079,29.18,Female,Laptop,Footwear,769.16,Los Angeles,XL,Black,Summer,3.7,No,Overnight,Yes,Yes,22.0,Debit Card,Weekly
CUST2080,41.48,Female,Shoes,Books,321.72,New York,L,Green,Winter,4.0,Yes,Express,Yes,Yes,44.0,PayPal,Quarterly
CUST2081,29.88,Male,Bag,Electronics,128.11,Houston,L,Blue,Fall,4.5,No,Standard,Yes,No,12.0,Debit Card,Quarterly
CUST2082,35.62,Male,Smartphone,Electronics,578.53,New York,L,Blue,Winter,4.8,No,Standard,No,No,37.0,Cash,Weekly
CUST2083,41.58,Female,Smartphone,Footwear,584.32,Houston,L,Black,Winter,1.5,Yes,Express,No,Yes,27.0,PayPal,Quarterly
CUST2084,39.63,Female,Bag,Electronics,83.44,Chicago,XL,Blue,Fall,4.6,Yes,Standard,Yes,Yes,27.0,Debit Card,Weekly
CUST2085,22.94,Female,Headphones,Electronics,53.83,Chicago,S,Black,Winter,2.8,Yes,Standard,Yes,No,4.0,Cash,Weekly
CUST2086,40.19,Male,Headphones,Footwear,314.93,Phoenix,M,Green,Fall,2.3,Yes,Overnight,No,No,21.0,Credit Card,Monthly
CUST2087,52.59,Male,Headphones,Footwear,761.83,Chicago,M,White,Fall,3.3,No,Express,No,Yes,37.0,Credit Card,Weekly
CUST2088,37.46,Male,Bag,Books,756.07,Los Angeles,S,Green,Winter,2.0,No,Standard,Yes,No,38.0,Debit Card,Weekly
CUST2089,25.94,Male,Book,Footwear,913.41,Chicago,XL,Green,Summer,4.4,Yes,Overnight,No,Yes,30.0,Cash,Monthly
CUST2090,66.0,Male,Book,Apparel,84.26,Houston,S,Black,Spring,4.6,Yes,Standard,No,Yes,31.0,Credit Card,Weekly
CUST2091,21.49,Female,Headphones,Books,714.25,Chicago,L,Red,Winter,1.9,Yes,Express,No,No,27.0,PayPal,Monthly
CUST2092,61.25,Female,Laptop,Footwear,935.53,Chicago,XL,Black,Fall,1.4,Yes,Standard,Yes,No,7.0,Cash,Quarterly
CUST2093,22.85,Female,Shoes,Accessories,870.95,Houston,S,Black,Fall,3.4,No,Standard,Yes,Yes,10.0,Credit Card,Quarterly
CUST2094,23.02,Female,T-shirt,Footwear,548.33,Phoenix,L,Red,Winter,4.8,Yes,Express,No,No,46.0,Cash,Quarterly
CUST2095,56.42,Female,Smartphone,Footwear,906.79,Los Angeles,M,Black,Winter,2.0,Yes,Express,No,Yes,34.0,Debit Card,Weekly
CUST2096,60.21,Female,Headphones,Accessories,659.61,Los Angeles,L,White,Fall,5.0,No,Standard,No,Yes,44.0,PayPal,Weekly
CUST2097,46.93,Male,Smartphone,Books,104.93,New York,XL,White,Summer,4.6,Yes,Standard,No,No,7.0,Cash,Monthly
CUST2098,48.5,Female,Laptop,Electronics,406.63,Los Angeles,XL,Green,Winter,5.0,No,Express,Yes,Yes,48.0,PayPal,Quarterly
CUST2099,47.2,Female,Smartphone,Apparel,931.13,New York,XL,Blue,Summer,3.0,Yes,Express,No,Yes,18.0,PayPal,Monthly
CUST2100,35.14,Female,Laptop,Accessories,315.33,New York,XL,White,Spring,1.6,No,Express,No,Yes,25.0,Cash,Monthly
CUST2101,24.36,Male,Laptop,Books,878.57,Chicago,M,Black,Spring,2.0,Yes,Standard,Yes,No,31.0,Credit Card,Weekly
CUST2102,36.39,Male,Book,Electronics,97.5,Chicago,XL,Black,Fall,4.3,No,Express,Yes,Yes,10.0,Credit Card,Quarterly
CUST2103,52.6,Female,Headphones,Accessories,336.6,Phoenix,M,Red,Summer,3.9,No,Overnight,Yes,No,31.0,Cash,Weekly
CUST2104,57.01,Male,Smartphone,Accessories,742.39,Houston,M,Blue,Fall,2.3,Yes,Overnight,No,Yes,34.0,PayPal,Monthly
CUST2105,63.14,Male,Shoes,Electronics,141.21,Chicago,L,Black,Fall,4.9,Yes,Express,Yes,Yes,1.0,Cash,Quarterly
CUST2106,55.5,Male,T-shirt,Books,98.84,Houston,XL,Blue,Fall,4.6,No,Overnight,Yes,Yes,27.0,Credit Card,Monthly
CUST2107,68.36,Male,Smartphone,Footwear,944.97,New York,S,Green,Spring,3.7,Yes,Express,Yes,Yes,13.0,PayPal,Quarterly
CUST2108,49.22,Female,Smartphone,Footwear,8.99,Los Angeles,L,White,Summer,1.1,No,Express,No,No,6.0,Cash,Quarterly
CUST2109,36.29,Male,Shoes,Electronics,891.95,Phoenix,M,Red,Fall,1.9,Yes,Standard,Yes,Yes,39.0,PayPal,Quarterly
CUST2110,48.05,Male,Smartphone,Footwear,47.31,Los Angeles,S,White,Winter,4.7,Yes,Express,No,Yes,16.0,Debit Card,Quarterly
CUST2111,29.06,Female,Bag,Accessories,810.45,Phoenix,M,Green,Winter,1.4,Yes,Overnight,Yes,No,1.0,PayPal,Monthly
CUST2112,52.15,Female,Laptop,Accessories,408.96,New York,XL,Green,Summer,4.2,Yes,Overnight,No,Yes,21.0,Cash,Quarterly
CUST2113,29.66,Male,Smartphone,Footwear,111.36,New York,S,Blue,Winter,2.0,No,Express,No,Yes,45.0,Credit Card,Monthly
CUST2114,23.63,Female,Headphones,Apparel,163.01,Los Angeles,L,Black,Winter,2.7,Yes,Standard,No,Yes,23.0,Credit Card,Quarterly
CUST2115,61.96,Female,Book,Accessories,939.96,Chicago,S,White,Winter,3.2,No,Express,Yes,No,42.0,Cash,Weekly
CUST2116,37.11,Male,Smartphone,Electronics,895.55,New York,M,Red,Winter,2.5,Yes,Standard,Yes,Yes,35.0,Cash,Quarterly
CUST2117,57.66,Male,Book,Footwear,251.34,Los Angeles,L,Black,Winter,1.4,Yes,Express,Yes,Yes,37.0,PayPal,Monthly
CUST2118,47.85,Male,Laptop,Electronics,337.39,New York,XL,Red,Fall,1.1,No,Express,No,No,36.0,Cash,Monthly
CUST2119,59.98,Female,Book,Books,189.2,Los Angeles,XL,Blue,Winter,1.2,Yes,Express,Yes,Yes,41.0,Cash,Quarterly
CUST2120,61.95,Female,Shoes,Footwear,918.57,Houston,S,Black,Winter,1.3,Yes,Overnight,Yes,No,9.0,Cash,Quarterly
CUST2121,68.68,Male,Bag,Apparel,702.19,Chicago,M,Red,Fall,1.6,Yes,Express,No,No,42.0,PayPal,Quarterly
CUST2122,60.56,Female,Book,Apparel,108.35,Houston,XL,Blue,Summer,1.3,No,Standard,No,No,13.0,Debit Card,Quarterly
CUST2123,49.91,Female,Headphones,Accessories,813.19,Chicago,XL,Green,Winter,2.0,Yes,Standard,Yes,Yes,36.0,Debit Card,Monthly
CUST2124,51.42,Female,Shoes,Electronics,472.96,Phoenix,S,Black,Spring,3.2,No,Express,No,Yes,17.0,PayPal,Monthly
CUST2125,19.37,Male,Shoes,Books,730.1,Phoenix,L,White,Winter,2.8,Yes,Standard,No,No,37.0,Cash,Quarterly
CUST2126,66.31,Male,Book,Electronics,131.03,Houston,S,White,Summer,1.5,Yes,Standard,No,Yes,47.0,PayPal,Monthly
CUST2127,61.13,Female,Headphones,Books,739.17,Los Angeles,XL,Blue,Winter,2.0,Yes,Overnight,Yes,Yes,16.0,Debit Card,Monthly
CUST2128,31.91,Female,Smartphone,Accessories,823.06,Chicago,M,White,Spring,2.7,No,Express,No,Yes,30.0,Debit Card,Quarterly
CUST2129,27.38,Female,Bag,Footwear,684.04,Phoenix,S,Black,Summer,2.7,No,Overnight,No,Yes,22.0,Credit Card,Weekly
CUST2130,54.54,Male,Laptop,Footwear,242.39,Chicago,XL,Green,Summer,3.2,Yes,Overnight,No,No,5.0,Debit Card,Weekly
CUST2131,34.07,Male,Shoes,Accessories,410.87,Houston,XL,Red,Fall,3.1,No,Express,Yes,No,42.0,Cash,Weekly
CUST2132,35.67,Male,Smartphone,Books,683.0,New York,M,White,Spring,3.6,No,Standard,No,No,19.0,Credit Card,Weekly
CUST2133,18.32,Female,Bag,Accessories,875.7,Phoenix,XL,Blue,Spring,3.5,Yes,Overnight,No,Yes,38.0,Debit Card,Quarterly
CUST2134,63.23,Female,T-shirt,Apparel,578.81,Houston,S,Green,Spring,1.7,Yes,Overnight,No,Yes,50.0,Debit Card,Monthly
CUST2135,47.45,Female,Shoes,Footwear,731.2,New York,L,Black,Winter,1.3,Yes,Overnight,No,Yes,40.0,Cash,Monthly
CUST2136,38.84,Female,Book,Apparel,842.63,Phoenix,S,Green,Winter,3.3,Yes,Overnight,No,No,42.0,Credit Card,Weekly
CUST2137,25.38,Male,Bag,Footwear,495.19,Phoenix,M,Blue,Winter,3.3,Yes,Express,No,Yes,11.0,Debit Card,Monthly
CUST2138,50.92,Male,Shoes,Apparel,241.72,Los Angeles,S,White,Spring,4.4,Yes,Express,Yes,Yes,34.0,Cash,Weekly
CUST2139,19.59,Female,Bag,Electronics,432.57,New York,XL,Green,Fall,4.4,No,Express,Yes,No,7.0,Credit Card,Monthly
CUST2140,56.8,Male,T-shirt,Books,615.19,Chicago,L,Red,Summer,1.8,No,Overnight,Yes,Yes,8.0,PayPal,Monthly
CUST2141,29.19,Female,Smartphone,Books,391.5,Chicago,S,White,Fall,1.5,No,Overnight,No,No,40.0,Cash,Monthly
CUST2142,39.83,Female,T-shirt,Footwear,825.9,Phoenix,S,Blue,Summer,1.1,No,Overnight,No,No,16.0,PayPal,Monthly
CUST2143,35.73,Female,T-shirt,Footwear,296.24,Chicago,S,Black,Fall,1.8,Yes,Express,Yes,No,36.0,Debit Card,Weekly
CUST2144,37.24,Female,Smartphone,Apparel,140.53,Los Angeles,M,Green,Summer,2.2,Yes,Express,Yes,Yes,21.0,Debit Card,Quarterly
CUST2145,55.52,Male,Laptop,Electronics,973.85,Chicago,S,Black,Spring,3.0,Yes,Overnight,Yes,Yes,12.0,Cash,Quarterly
CUST2146,58.4,Female,T-shirt,Footwear,414.49,Chicago,S,Blue,Fall,1.9,Yes,Overnight,Yes,No,47.0,Debit Card,Quarterly
CUST2147,47.51,Female,Laptop,Footwear,580.44,Houston,M,Red,Summer,1.8,No,Standard,Yes,No,48.0,Cash,Monthly
CUST2148,22.42,Male,Headphones,Electronics,273.01,Houston,S,Red,Fall,2.2,No,Standard,No,Yes,26.0,Credit Card,Monthly
CUST2149,20.74,Male,T-shirt,Books,618.3,Los Angeles,M,Red,Summer,1.4,No,Express,Yes,No,19.0,Debit Card,Weekly
CUST2150,26.19,Female,T-shirt,Accessories,890.12,New York,S,Red,Summer,2.6,No,Overnight,No,Yes,11.0,Cash,Monthly
CUST2151,50.13,Female,Smartphone,Electronics,708.37,New York,M,Blue,Spring,1.3,No,Standard,No,Yes,5.0,Credit Card,Monthly
CUST2152,53.05,Male,Shoes,Apparel,258.72,Los Angeles,L,White,Summer,1.2,Yes,Overnight,No,Yes,1.0,Cash,Quarterly
CUST2153,32.15,Male,Headphones,Books,607.23,Phoenix,M,Green,Spring,1.1,Yes,Express,Yes,Yes,29.0,Credit Card,Quarterly
CUST2154,52.42,Female,Book,Accessories,6.45,Phoenix,S,Green,Fall,4.4,Yes,Express,Yes,No,10.0,Cash,Monthly
CUST2155,43.25,Male,Bag,Books,119.04,Chicago,L,White,Summer,1.0,No,Standard,No,No,17.0,PayPal,Weekly
CUST2156,40.99,Female,Bag,Accessories,592.78,New York,L,Green,Spring,1.0,Yes,Overnight,Yes,No,34.0,Credit Card,Monthly
CUST2157,32.2,Female,T-shirt,Accessories,748.05,Los Angeles,M,Black,Winter,2.2,No,Overnight,Yes,Yes,25.0,Cash,Monthly
CUST2158,57.26,Male,Book,Books,692.84,Chicago,M,Red,Summer,1.8,Yes,Standard,Yes,No,24.0,PayPal,Weekly
CUST2159,23.92,Female,Smartphone,Books,578.73,Los Angeles,XL,Green,Winter,1.9,Yes,Standard,Yes,No,19.0,Cash,Weekly
CUST2160,40.36,Male,Headphones,Books,815.37,Los Angeles,L,Blue,Fall,2.5,No,Standard,Yes,No,34.0,Credit Card,Monthly
CUST2161,32.73,Male,Smartphone,Electronics,582.3,Houston,XL,Red,Summer,4.8,No,Standard,Yes,Yes,35.0,Debit Card,Monthly
CUST2162,53.28,Female,Laptop,Footwear,967.34,Los Angeles,L,Black,Winter,2.8,No,Express,No,Yes,24.0,Credit Card,Weekly
CUST2163,43.3,Female,Book,Footwear,252.54,Los Angeles,M,Green,Summer,2.2,No,Express,No,Yes,2.0,PayPal,Weekly
CUST2164,52.69,Male,Book,Accessories,712.51,New York,S,Black,Spring,1.2,Yes,Overnight,No,Yes,9.0,Cash,Weekly
CUST2165,20.36,Female,Headphones,Footwear,234.7,Los Angeles,M,Blue,Fall,2.9,Yes,Standard,No,No,32.0,PayPal,Monthly
CUST2166,38.55,Female,Smartphone,Books,253.75,Los Angeles,XL,White,Summer,4.9,No,Standard,Yes,No,30.0,PayPal,Quarterly
CUST2167,49.16,Male,Smartphone,Books,51.33,Chicago,S,White,Winter,1.6,Yes,Overnight,Yes,No,19.0,PayPal,Weekly
CUST2168,18.4,Female,Headphones,Footwear,76.84,Houston,S,Black,Summer,3.7,Yes,Standard,No,Yes,9.0,Cash,Weekly
CUST2169,33.67,Male,Smartphone,Apparel,397.75,Chicago,XL,Green,Winter,3.7,Yes,Overnight,Yes,Yes,37.0,PayPal,Weekly
CUST2170,28.98,Female,T-shirt,Electronics,965.39,Los Angeles,S,White,Spring,3.4,Yes,Standard,No,No,9.0,Cash,Quarterly
CUST2171,25.14,Female,Book,Accessories,280.17,Chicago,M,White,Spring,2.4,Yes,Overnight,No,No,27.0,Cash,Monthly
CUST2172,31.29,Female,T-shirt,Apparel,117.05,Houston,XL,Red,Fall,4.0,Yes,Express,No,No,22.0,Debit Card,Quarterly
CUST2173,35.06,Male,Headphones,Books,7.8,Los Angeles,L,Blue,Spring,5.0,No,Express,No,Yes,8.0,Cash,Weekly
CUST2174,18.4,Female,Laptop,Books,214.15,New York,XL,White,Fall,2.9,No,Overnight,No,Yes,43.0,Debit Card,Quarterly
CUST2175,56.84,Male,Bag,Footwear,115.22,New York,L,Black,Fall,3.6,No,Express,No,Yes,48.0,Cash,Weekly
CUST2176,27.14,Male,Smartphone,Accessories,697.74,Chicago,L,White,Fall,3.0,No,Express,No,Yes,27.0,Debit Card,Weekly
CUST2177,37.77,Female,T-shirt,Books,416.29,Los Angeles,L,Blue,Fall,4.2,No,Overnight,Yes,Yes,24.0,Credit Card,Quarterly
CUST2178,54.59,Male,Smartphone,Accessories,344.65,Houston,L,Red,Fall,1.3,No,Express,No,No,22.0,Debit Card,Monthly
CUST2179,44.01,Male,Book,Apparel,449.84,Phoenix,M,Blue,Winter,3.1,Yes,Standard,No,Yes,21.0,Debit Card,Weekly
